Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-7151.568	-7562.195	410.6265	1.549279	4.03353	1.518071	3.864298
6	-7151.012	-7560.757	409.7457	1.612673	3.930219	1.492494	4.360209
12	-7147.278	-7558.914	411.6359	1.554083	3.888323	1.18912	3.457344
18	-7129.922	-7540.597	410.6742	1.550146	3.332861	1.255241	4.098577
24	-7137.435	-7548.201	410.7664	1.469067	3.864568	1.220355	3.997735
30	-7142.143	-7552.333	410.1894	1.467435	3.220285	1.30462	4.422128
36	-7140.571	-7550.138	409.5667	1.423011	3.119783	1.632818	4.681864
42	-7139.593	-7548.918	409.3251	1.394505	3.646276	1.732103	4.681864
48	-7152.764	-7561.899	409.1344	1.565321	3.945875	1.732103	4.634048
54	-7146.65	-7556.792	410.1421	1.54119	3.825925	1.604388	4.151081
60	-7149.569	-7559.642	410.0734	1.511245	4.067561	1.604388	4.160402
66	-7144.749	-7556.286	411.5364	1.603476	4.067561	1.084048	3.506912
72	-7154.381	-7566.485	412.1039	1.540179	3.282593	1.084048	3.378066
78	-7137.618	-7549.394	411.7761	1.55666	3.253045	1.084048	3.566772
84	-7127.487	-7538.376	410.8897	1.568006	3.693378	1.265216	3.883273
90	-7131.619	-7542.598	410.9795	1.538895	3.693378	1.265216	3.848414
96	-7127.523	-7539.368	411.8447	1.546283	3.636274	1.216363	3.378023
102	-7138.056	-7549.95	411.894	1.541824	3.694087	1.141852	3.378023
108	-7145.319	-7557.196	411.8768	1.582662	3.368578	1.162207	3.424552
114	-7121.808	-7532.972	411.1639	1.563767	3.847604	1.050517	3.807481
120	-7142.945	-7554.037	411.0926	1.506441	3.837164	1.035987	3.891539
126	-7128.659	-7539.822	411.1625	1.500578	3.566048	1.306325	3.772305
132	-7128.688	-7538.881	410.1935	1.468404	3.550848	1.148402	4.422922
138	-7116.861	-7528.371	411.5097	1.533808	3.550848	1.148402	3.633904
144	-7124.002	-7535.648	411.6456	1.521936	4.084446	0.9979371	3.536287
150	-7122.215	-7533.882	411.6665	1.607613	3.87147	1.043594	3.489899
156	-7114.535	-7526.395	411.8597	1.601933	3.519785	0.9818721	3.489899
162	-7113.95	-7523.081	409.1308	1.362901	3.623851	1.252998	5.010372
168	-7122.577	-7532.11	409.533	1.288951	3.751187	1.1175	4.868636
174	-7110.013	-7519.492	409.4786	1.340493	3.567206	1.210114	4.861293
180	-7118.184	-7528.069	409.8852	1.335973	3.279043	1.210114	4.698262
186	-7124.932	-7534.335	409.4027	1.365676	3.709675	0.9846565	4.97795
192	-7120.514	-7530.323	409.8083	1.399901	3.709675	1.213562	4.613165
198	-7116.906	-7526.521	409.6145	1.379751	3.411556	1.413941	4.703467
204	-7113.549	-7523.555	410.0066	1.450025	3.274918	1.413941	4.473835
210	-7112.86	-7522.495	409.6355	1.442572	3.24526	1.134038	4.823428
216	-7111.068	-7519.864	408.796	1.338698	3.610232	1.390367	5.150541
222	-7101.5	-7511.359	409.859	1.360402	3.670767	1.363815	4.54509
228	-7111.685	-7521.614	409.929	1.32606	3.552914	1.220482	4.61557
234	-7119.808	-7530.084	410.2758	1.437253	3.523969	1.273217	4.338716
240	-7116.027	-7526.755	410.7277	1.491411	4.012484	1.0225	4.082036
246	-7127.48	-7538.115	410.6349	1.491411	4.224414	0.9905066	4.113339
252	-7133.386	-7543.925	410.5387	1.529494	3.856284	0.9504835	4.239461
258	-7142.98	-7552.576	409.5953	1.479081	4.29113	1.084245	4.643679
264	-7137.376	-7547.478	410.102	1.496261	4.436229	1.127045	4.300763
270	-7120.984	-7531.38	410.396	1.491548	3.757975	1.250714	4.202388
276	-7110.838	-7522.177	411.3391	1.501492	3.523571	1.233237	3.71416
282	-7121.583	-7532.518	410.9349	1.532115	3.339578	1.275295	3.948964
288	-7129.448	-7540.181	410.7327	1.552671	3.555111	1.399592	3.948964
294	-7133.088	-7543.738	410.6496	1.537727	3.764587	1.341659	3.987749
300	-7124.331	-7534.705	410.3741	1.654372	3.637295	1.495276	4.037294
306	-7120.09	-7529.972	409.8816	1.554981	3.846188	1.482981	4.336343
312	-7127.95	-7538.254	410.3043	1.496636	3.522258	1.176364	4.336343
318	-7127.688	-7537.705	410.0169	1.478209	3.334596	0.9746013	4.656363
324	-7130.988	-7541.694	410.7064	1.450183	3.326397	1.201531	4.164702
330	-7124.643	-7535.208	410.5646	1.503698	3.397306	1.236724	4.182058
336	-7128.564	-7538.858	410.2946	1.527358	3.58366	1.457362	4.182058
342	-7117.823	-7530.633	412.81	1.681482	4.481567	0.9150128	2.723331
348	-7118.652	-7531.393	412.7414	1.724232	3.638251	1.018429	2.845784
354	-7122.043	-7533.147	411.1042	1.509643	3.566799	1.046873	3.932625
360	-7126.516	-7537.589	411.0736	1.501449	3.734126	1.024359	3.932625
366	-7124.557	-7535.6	411.0435	1.511197	3.54158	1.074978	3.956452
372	-7105.328	-7515.86	410.532	1.511197	3.498955	1.074118	4.257173
378	-7114.548	-7524.829	410.2812	1.467029	3.902789	1.121369	4.317193
384	-7122.366	-7532.563	410.1973	1.541644	4.062532	1.322419	4.193808
390	-7140.076	-7550.721	410.6448	1.590484	4.088577	1.425509	3.859237
396	-7147.023	-7556.92	409.8972	1.510395	4.145483	1.490188	4.2927
402	-7157.064	-7565.935	408.8705	1.510395	3.45271	1.557657	4.977408
408	-7141.849	-7551.446	409.5979	1.478203	4.006644	1.581445	4.468647
414	-7141.184	-7550.932	409.748	1.657358	3.642427	1.838462	4.258135
420	-7144.97	-7554.898	409.9281	1.593747	4.120767	1.751877	4.129683
426	-7131.255	-7541.327	410.0718	1.703047	3.744477	1.568451	4.129683
432	-7134.761	-7544.484	409.7237	1.703047	3.879631	1.697041	4.250243
438	-7138.853	-7549.547	410.6943	1.627671	3.857089	1.648148	3.762048
444	-7137.696	-7548.125	410.4288	1.561412	4.031369	1.288149	4.072743
450	-7139.784	-7550.245	410.4614	1.49792	3.704796	1.404733	4.101681
456	-7141.986	-7553.027	411.0406	1.467291	3.822178	1.284355	3.819059
462	-7140.252	-7551.048	410.7963	1.518736	3.48594	1.343008	3.972248
468	-7131.196	-7542.666	411.4697	1.521041	3.420032	0.9809295	3.785302
474	-7117.609	-7528.939	411.3299	1.501468	3.859202	0.9919402	3.778634
480	-7132.843	-7542.82	409.9772	1.497875	3.552315	1.48601	4.372916
486	-7126.376	-7536.465	410.0894	1.459916	4.029793	1.34115	4.298906
492	-7118.476	-7529.842	411.3667	1.65117	4.003596	1.390711	3.437713
498	-7129.74	-7541.725	411.9853	1.636055	3.687018	0.9346773	3.389096
504	-7129.49	-7540.988	411.4972	1.636055	3.778325	1.282208	3.466526
510	-7138.26	-7549.733	411.4732	1.528412	3.560052	1.186578	3.636509
516	-7144.917	-7555.612	410.695	1.583241	3.946053	1.433	3.858776
522	-7154.672	-7565.779	411.1073	1.57905	3.657511	1.236999	3.772916
528	-7152.214	-7563.802	411.588	1.624539	4.059801	1.283921	3.362823
534	-7147.465	-7559.773	412.3073	1.713784	4.059801	1.125422	2.964371
540	-7144.537	-7556.886	412.349	1.666413	3.69435	1.144075	3.033401
546	-7130.766	-7542.934	412.1677	1.711989	3.892323	1.234033	3.025725
552	-7136.48	-7548.748	412.2688	1.737248	3.892323	1.125936	3.007186
558	-7134.23	-7545.835	411.6049	1.683623	3.788928	1.099568	3.467265
564	-7126.16	-7537.878	411.7185	1.575434	4.33704	0.9540532	3.440962
570	-7130.337	-7541.972	411.6353	1.603631	4.009248	1.225624	3.386069
576	-7131.655	-7542.998	411.3428	1.568792	4.491992	0.9473168	3.639621
582	-7139.991	-7551.72	411.7288	1.568984	4.131894	0.9473168	3.481314
588	-7139.76	-7550.811	411.0507	1.494698	3.810855	1.374751	3.757786
594	-7136.462	-7545.878	409.4165	1.496239	3.942955	1.374751	4.658737
600	-7132.041	-7542.027	409.9853	1.358557	3.950166	1.185592	4.503569
606	-7141.823	-7551.445	409.6212	1.404848	4.09427	1.206047	4.644842
612	-7153.111	-7563.005	409.8941	1.406962	4.09427	1.048089	4.571605
618	-7152.829	-7563.433	410.604	1.423416	3.916664	1.262411	4.085838
624	-7138.606	-7549.257	410.6509	1.424082	3.652346	1.210371	4.136994
630	-7144.21	-7554.874	410.6639	1.448543	3.930263	1.059716	4.138032
636	-7140.233	-7550.528	410.2947	1.448543	3.741543	1.259431	4.283343
642	-7145.407	-7556.023	410.6157	1.459629	3.895585	1.307674	4.041332
648	-7149.735	-7561.296	411.5616	1.530894	3.484614	1.040582	3.678219
654	-7141.395	-7553.236	411.8402	1.488634	3.739925	1.135729	3.434379
660	-7144.594	-7555.975	411.3805	1.532378	3.564138	1.249415	3.655667
666	-7133.087	-7544.651	411.5635	1.545878	3.266844	1.154465	3.655667
672	-7129.531	-7540.869	411.3379	1.559836	3.543017	1.276795	3.655667
678	-7139.642	-7550.832	411.1899	1.557777	3.966242	1.276795	3.655667
684	-7140.22	-7551.239	411.0191	1.487123	3.606014	1.198512	3.906315
690	-7135.572	-7546.378	410.806	1.498911	3.575006	1.06011	4.100022
696	-7133.412	-7544.115	410.7028	1.480397	3.737249	1.127517	4.100022
702	-7126.098	-7537.107	411.0082	1.538035	4.028202	1.02308	3.891676
708	-7131.7	-7542.609	410.9092	1.531378	4.115402	1.261457	3.811593
714	-7132.236	-7542.948	410.7121	1.56065	4.171219	1.449688	3.811593
720	-7131.247	-7542.447	411.2	1.525836	3.618705	1.230874	3.761286
726	-7146.285	-7558.416	412.1307	1.53508	3.905895	1.160101	3.188873
732	-7142.665	-7554.289	411.6244	1.447959	3.840107	1.160101	3.550674
738	-7143.581	-7554.582	411.0007	1.4789	3.977871	1.083569	3.906227
744	-7128.068	-7538.852	410.7846	1.458747	4.105042	1.025141	4.049167
750	-7130.929	-7541.863	410.9333	1.542421	3.70781	1.100585	3.953194
756	-7127.03	-7537.502	410.4721	1.466405	4.186545	1.089579	4.172375
762	-7128.867	-7539.781	410.9133	1.549967	4.186545	1.105679	3.864101
768	-7122.277	-7534.264	411.9874	1.635809	4.840969	1.161314	3.038749
774	-7113.436	-7524.645	411.2097	1.52754	4.567874	1.161314	3.607824
780	-7121.682	-7533.421	411.7393	1.575367	3.869569	1.25665	3.354063
